日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-31,'000796,凯撒旅业,6.28,6.47,6.26,6.43,6.37,-0.09,-1.4129,0.5302,4257566,26947769.16,5042841620.24,5042841620.24
2020-03-30,'000796,凯撒旅业,6.37,6.7,6.29,6.7,6.88,-0.51,-7.4128,1.2259,9844080,62952968.2,5115111643.46,5115111643.46
2020-03-27,'000796,凯撒旅业,6.88,7.16,6.86,7.15,7.07,-0.19,-2.6874,0.7821,6280152,44043955.94,5524641775.04,5524641775.04
2020-03-26,'000796,凯撒旅业,7.07,7.31,7.07,7.11,7.23,-0.16,-2.213,0.891,7154978,51312911.96,5677211824.06,5677211824.06
2020-03-25,'000796,凯撒旅业,7.23,7.33,7.05,7.17,7.12,0.11,1.5449,1.6107,12934065,93065049.24,5805691865.34,5805691865.34
2020-03-24,'000796,凯撒旅业,7.12,7.57,6.95,7.49,7.38,-0.26,-3.523,1.431,11490906,82271410.54,5717361836.96,5717361836.96
2020-03-23,'000796,凯撒旅业,7.38,7.66,7.2,7.54,7.96,-0.58,-7.2864,1.5108,12131510,90236934.2,5926141904.04,5926141904.04
2020-03-20,'000796,凯撒旅业,7.96,8.16,7.43,7.66,7.64,0.32,4.1885,2.2114,17757732,137393261.08,6391882053.68,6391882053.68
2020-03-19,'000796,凯撒旅业,7.64,8.2,7.35,8.03,7.88,-0.24,-3.0457,2.2474,18046336,137273285.01,6134921971.12,6134921971.12
2020-03-18,'000796,凯撒旅业,7.88,8.35,7.87,7.98,7.89,-0.01,-0.1267,1.9547,15696116,127227807.1,6327642033.04,6327642033.04
2020-03-17,'000796,凯撒旅业,7.89,8.22,7.58,8.1,8.12,-0.23,-2.8325,1.8844,15131540,118578727.57,6335672035.62,6335672035.62
2020-03-16,'000796,凯撒旅业,8.12,8.61,8.0,8.4,8.45,-0.33,-3.9053,2.4208,19439241,161994715.99,6520362094.96,6520362094.96
2020-03-13,'000796,凯撒旅业,8.45,8.73,7.55,7.6,8.16,0.29,3.5539,2.9649,23808395,198159422.12,6785352180.1,6785352180.1
2020-03-12,'000796,凯撒旅业,8.16,8.31,7.87,7.95,8.31,-0.15,-1.8051,2.2083,17732626,143311029.52,6552482105.28,6552482105.28
2020-03-11,'000796,凯撒旅业,8.31,8.77,7.89,7.91,7.97,0.34,4.266,4.3241,34722721,293175563.4,6672932143.98,6672932143.98
2020-03-10,'000796,凯撒旅业,7.97,8.0,7.45,7.49,7.58,0.39,5.1451,1.3714,11012553,85526924.77,6399912056.26,6399912056.26
2020-03-09,'000796,凯撒旅业,7.58,7.78,7.54,7.68,7.79,-0.21,-2.6958,1.4682,11789290,89887481.1,6086741955.64,6086741955.64
2020-03-06,'000796,凯撒旅业,7.79,7.9,7.43,7.48,7.59,0.2,2.635,1.2623,10136086,78435791.97,6255372009.82,6255372009.82
2020-03-05,'000796,凯撒旅业,7.59,7.64,7.44,7.44,7.38,0.21,2.8455,1.186,9523790,71784979.7,6094771958.22,6094771958.22
2020-03-04,'000796,凯撒旅业,7.38,7.4,7.19,7.32,7.3,0.08,1.0959,0.7309,5868755,42928969.59,5926141904.04,5926141904.04
2020-03-03,'000796,凯撒旅业,7.3,7.55,7.3,7.44,7.34,-0.04,-0.545,0.9309,7475375,55401671.74,5861901883.4,5861901883.4
2020-03-02,'000796,凯撒旅业,7.34,7.41,7.13,7.16,7.23,0.11,1.5214,0.8224,6604094,48161047.02,5894021893.72,5894021893.72
2020-02-28,'000796,凯撒旅业,7.23,7.59,7.18,7.51,7.84,-0.61,-7.7806,1.0611,8520363,63136126.86,5805691865.34,5805691865.34
2020-02-27,'000796,凯撒旅业,7.84,7.98,7.76,7.82,7.79,0.05,0.6418,1.1169,8968551,70333945.54,6295522022.72,6295522022.72
2020-02-26,'000796,凯撒旅业,7.79,8.06,7.7,7.7,8.01,-0.22,-2.7466,0.9915,7961665,62752352.77,6255372009.82,6255372009.82
2020-02-25,'000796,凯撒旅业,8.01,8.22,7.68,7.85,8.18,-0.17,-2.0782,1.913,15361424,121065412.79,6432032066.58,6432032066.58
2020-02-24,'000796,凯撒旅业,8.18,8.4,8.05,8.4,8.45,-0.27,-3.1953,1.8942,15210624,124136540.54,6568542110.44,6568542110.44
2020-02-21,'000796,凯撒旅业,8.45,8.57,8.16,8.29,8.68,-0.23,-2.6498,2.295,18428852,154997696.94,6785352180.1,6785352180.1
2020-02-20,'000796,凯撒旅业,8.68,8.69,7.93,7.93,7.9,0.78,9.8734,4.2132,33831917,288469804.1,6970042239.44,6970042239.44
2020-02-19,'000796,凯撒旅业,7.9,8.04,7.76,7.92,7.92,-0.02,-0.2525,1.4176,11383399,89741795.03,6343702038.2,6343702038.2
2020-02-18,'000796,凯撒旅业,7.92,8.19,7.65,7.86,7.49,0.43,5.741,1.8126,14555305,114313728.98,6359762043.36,6359762043.36
2020-02-17,'000796,凯撒旅业,7.49,7.53,7.2,7.2,7.28,0.21,2.8846,0.9673,7767414,57510681.45,6014471932.42,6014471932.42
2020-02-14,'000796,凯撒旅业,7.28,7.37,7.21,7.28,7.29,-0.01,-0.1372,0.578,4641355,33861158.01,5845841878.24,5845841878.24
2020-02-13,'000796,凯撒旅业,7.29,7.4,7.23,7.35,7.4,-0.11,-1.4865,0.5988,4808596,35165833.94,5853871880.82,5853871880.82
2020-02-12,'000796,凯撒旅业,7.4,7.45,7.26,7.34,7.4,0.0,0.0,1.0129,8133682,59790316.38,5942201909.2,5942201909.2
2020-02-11,'000796,凯撒旅业,7.4,7.73,7.26,7.47,7.54,-0.14,-1.8568,1.2209,9804031,72699790.92,5942201909.2,5942201909.2
2020-02-10,'000796,凯撒旅业,7.54,7.54,6.99,7.07,7.19,0.35,4.8679,1.6709,13417453,98072038.31,6054621945.32,6054621945.32
2020-02-07,'000796,凯撒旅业,7.19,7.26,6.72,6.77,6.84,0.35,5.117,2.0649,16581545,116100554.65,5773571855.02,5773571855.02
2020-02-06,'000796,凯撒旅业,6.84,6.99,6.48,6.69,6.75,0.09,1.3333,2.1239,17054570,115250489.76,5492521764.72,5492521764.72
2020-02-05,'000796,凯撒旅业,6.75,6.83,6.21,6.29,6.21,0.54,8.6957,2.5323,20334117,134788743.12,5420251741.5,5420251741.5
2020-02-04,'000796,凯撒旅业,6.21,6.48,6.11,6.11,6.79,-0.58,-8.542,3.2293,25931105,160321330.0,4986631602.18,4986631602.18
2020-02-03,'000796,凯撒旅业,6.79,6.79,6.79,6.79,7.54,-0.75,-9.9469,0.0453,363800,2470202.0,5452371751.82,5452371751.82
2020-01-23,'000796,凯撒旅业,7.54,8.0,7.48,7.86,7.98,-0.44,-5.5138,1.6515,13261794,102537953.01,6054621945.32,6054621945.32
2020-01-22,'000796,凯撒旅业,7.98,8.21,7.93,8.1,8.32,-0.34,-4.0865,1.5915,12779441,103116018.27,6407942058.84,6407942058.84
2020-01-21,'000796,凯撒旅业,8.32,8.71,8.03,8.63,8.89,-0.57,-6.4117,2.054,16493754,137262432.97,6680962146.56,6680962146.56
2020-01-20,'000796,凯撒旅业,8.89,9.01,8.75,8.95,8.96,-0.07,-0.7813,0.9161,7356000,65246586.0,7138672293.62,7138672293.62
2020-01-17,'000796,凯撒旅业,8.96,9.17,8.89,8.99,9.11,-0.15,-1.6465,0.6711,5388700,48521984.23,7194882311.68,7194882311.68
2020-01-16,'000796,凯撒旅业,9.11,9.24,8.96,9.15,9.09,0.02,0.22,0.6208,4984869,45404845.01,7315332350.38,7315332350.38
2020-01-15,'000796,凯撒旅业,9.09,9.28,8.97,9.23,9.2,-0.11,-1.1957,0.8236,6613810,60132299.0,7299272345.22,7299272345.22
2020-01-14,'000796,凯撒旅业,9.2,9.49,9.2,9.48,9.47,-0.27,-2.8511,0.9022,7244709,67511817.35,7387602373.6,7387602373.6
2020-01-13,'000796,凯撒旅业,9.47,9.54,9.3,9.42,9.4,0.07,0.7447,0.646,5187520,48938060.51,7604412443.26,7604412443.26
2020-01-10,'000796,凯撒旅业,9.4,9.48,9.27,9.38,9.37,0.03,0.3202,0.7072,5679129,53253649.15,7548202425.2,7548202425.2
2020-01-09,'000796,凯撒旅业,9.37,9.69,9.35,9.55,9.41,-0.04,-0.4251,0.7972,6401800,60613594.0,7524112417.46,7524112417.46
2020-01-08,'000796,凯撒旅业,9.41,9.57,9.13,9.2,9.2,0.21,2.2826,1.3154,10562466,99347654.81,7556232427.78,7556232427.78
2020-01-07,'000796,凯撒旅业,9.2,9.24,8.93,8.97,8.9,0.3,3.3708,1.1025,8853447,81090826.23,7387602373.6,7387602373.6
2020-01-06,'000796,凯撒旅业,8.9,9.05,8.85,8.93,9.02,-0.12,-1.3304,1.0933,8778858,78523886.01,7146702296.2,7146702296.2
2020-01-03,'000796,凯撒旅业,9.02,9.16,8.91,9.11,9.15,-0.13,-1.4208,0.9584,7696160,69452322.36,7243062327.16,7243062327.16
2020-01-02,'000796,凯撒旅业,9.15,9.18,9.07,9.18,9.11,0.04,0.4391,1.106,8881583,81013454.62,7347452360.7,7347452360.7
2019-12-31,'000796,凯撒旅业,9.11,9.22,8.98,9.07,9.15,-0.04,-0.4372,0.8688,6976405,63467091.01,7315332350.38,7315332350.38
2019-12-30,'000796,凯撒旅业,9.15,9.24,9.02,9.09,9.09,0.06,0.6601,1.1528,9256982,84316491.43,7347452360.7,7347452360.7
2019-12-27,'000796,凯撒旅业,9.09,9.35,8.61,8.84,8.84,0.25,2.8281,1.773,14237480,127588949.61,7299272345.22,7299272345.22
2019-12-26,'000796,凯撒旅业,8.84,9.02,8.65,8.65,8.68,0.16,1.8433,0.8438,6775600,59949925.82,7098522280.72,7098522280.72
2019-12-25,'000796,凯撒旅业,8.68,8.76,8.56,8.6,8.71,-0.03,-0.3444,0.8967,7200536,62180852.6,6970042239.44,6970042239.44
2019-12-24,'000796,凯撒旅游,8.71,8.85,8.57,8.71,8.72,-0.01,-0.1147,1.12,8993962,78290708.74,6994132247.18,6994132247.18
2019-12-23,'000796,凯撒旅游,8.72,9.4,8.68,8.9,8.88,-0.16,-1.8018,2.1112,16953162,153046034.82,7002162249.76,7002162249.76
2019-12-20,'000796,凯撒旅游,8.88,9.11,8.26,8.37,8.42,0.46,5.4632,2.5105,20159587,175286472.75,7130642291.04,7130642291.04
2019-12-19,'000796,凯撒旅游,8.42,8.58,8.07,8.08,8.16,0.26,3.1863,1.958,15723125,131313770.64,6761262172.36,6761262172.36
2019-12-18,'000796,凯撒旅游,8.16,8.42,8.06,8.13,8.14,0.02,0.2457,1.4333,11509400,94708524.98,6552482105.28,6552482105.28
2019-12-17,'000796,凯撒旅游,8.14,8.15,7.82,7.97,8.01,0.13,1.623,1.1269,9049007,72164184.65,6536422100.12,6536422100.12
2019-12-16,'000796,凯撒旅游,8.01,8.12,7.85,8.05,8.02,-0.01,-0.1247,0.7341,5895136,47031551.2,6432032066.58,6432032066.58
2019-12-13,'000796,凯撒旅游,8.02,8.26,7.93,8.26,8.12,-0.1,-1.2315,0.875,7026584,56316944.96,6440062069.16,6440062069.16
2019-12-12,'000796,凯撒旅游,8.12,8.3,7.86,7.97,7.97,0.15,1.8821,1.2626,10138351,82371169.33,6520362094.96,6520362094.96
2019-12-11,'000796,凯撒旅游,7.97,8.12,7.9,8.09,8.09,-0.12,-1.4833,0.7062,5670474,45315865.23,6399912056.26,6399912056.26
2019-12-10,'000796,凯撒旅游,8.09,8.22,8.05,8.19,8.16,-0.07,-0.8578,0.8415,6757039,54875132.73,6496272087.22,6496272087.22
2019-12-09,'000796,凯撒旅游,8.16,8.2,7.97,7.98,8.03,0.13,1.6189,1.1278,9056521,73370806.05,6552482105.28,6552482105.28
2019-12-06,'000796,凯撒旅游,8.03,8.15,7.91,8.15,8.05,-0.02,-0.2484,0.9504,7631700,61055912.0,6448092071.74,6448092071.74
2019-12-05,'000796,凯撒旅游,8.05,8.5,7.83,7.83,7.78,0.27,3.4704,1.4641,11756799,94963941.83,6464152076.9,6464152076.9
2019-12-04,'000796,凯撒旅游,7.78,7.85,7.65,7.75,7.84,-0.06,-0.7653,0.6468,5193496,40271189.54,6247342007.24,6247342007.24
2019-12-03,'000796,凯撒旅游,7.84,7.85,7.65,7.76,7.81,0.03,0.3841,0.6234,5005701,38889136.76,6295522022.72,6295522022.72
2019-12-02,'000796,凯撒旅游,7.81,7.97,7.75,7.91,7.9,-0.09,-1.1392,0.6873,5519403,43122216.35,6271432014.98,6271432014.98
2019-11-29,'000796,凯撒旅游,7.9,8.2,7.68,8.2,8.1,-0.2,-2.4691,1.3068,10493277,82381761.94,6343702038.2,6343702038.2
2019-11-28,'000796,凯撒旅游,8.1,8.27,8.03,8.05,8.1,0.0,0.0,0.6759,5427862,44098246.04,6504302089.8,6504302089.8
2019-11-27,'000796,凯撒旅游,8.1,8.25,7.97,8.0,8.11,-0.01,-0.1233,0.8457,6790662,54989647.08,6504302089.8,6504302089.8
2019-11-26,'000796,凯撒旅游,8.11,8.5,8.02,8.29,8.16,-0.05,-0.6127,1.042,8367595,68723743.87,6512332092.38,6512332092.38
2019-11-25,'000796,凯撒旅游,8.16,8.43,7.91,8.34,8.28,-0.12,-1.4493,1.3482,10825802,88284411.46,6552482105.28,6552482105.28
2019-11-22,'000796,凯撒旅游,8.28,8.64,7.93,8.12,8.04,0.24,2.9851,2.8872,23184086,192123616.12,6648842136.24,6648842136.24
2019-11-21,'000796,凯撒旅游,8.04,8.38,7.65,7.7,7.73,0.31,4.0103,1.8424,14794510,119254721.46,6456122074.32,6456122074.32
2019-11-20,'000796,凯撒旅游,7.73,7.95,7.59,7.74,7.74,-0.01,-0.1292,2.1678,17407190,135276273.3,6207191994.34,6207191994.34
2019-11-19,'000796,凯撒旅游,7.74,7.74,7.0,7.0,7.04,0.7,9.9432,1.9793,15893726,119898201.32,6215221996.92,6215221996.92
2019-11-18,'000796,凯撒旅游,7.04,7.18,7.03,7.06,7.12,-0.08,-1.1236,0.5156,4140200,29340199.46,5653121816.32,5653121816.32
2019-11-15,'000796,凯撒旅游,7.12,7.39,7.01,7.38,7.36,-0.24,-3.2609,1.0383,8337532,59798649.25,5717361836.96,5717361836.96
2019-11-14,'000796,凯撒旅游,7.36,7.57,7.26,7.49,7.4,-0.04,-0.5405,0.9417,7561870,55660080.41,5910081898.88,5910081898.88
2019-11-13,'000796,凯撒旅游,7.4,7.53,7.28,7.4,7.47,-0.07,-0.9371,0.7726,6203700,45984009.7,5942201909.2,5942201909.2
2019-11-12,'000796,凯撒旅游,7.47,7.65,7.21,7.35,7.39,0.08,1.0825,1.2436,9985772,74279134.41,5998411927.26,5998411927.26
2019-11-11,'000796,凯撒旅游,7.39,7.77,7.37,7.57,7.3,0.09,1.2329,1.9471,15634978,117952779.71,5934171906.62,5934171906.62
2019-11-08,'000796,凯撒旅游,7.3,7.46,6.82,6.82,6.78,0.52,7.6696,2.0578,16524283,119806229.9,5861901883.4,5861901883.4
2019-11-07,'000796,凯撒旅游,6.78,6.92,6.76,6.87,6.9,-0.12,-1.7391,0.3612,2900200,19710327.0,5444341749.24,5444341749.24
2019-11-06,'000796,凯撒旅游,6.9,7.1,6.79,7.02,7.1,-0.2,-2.8169,0.68,5460503,38016621.97,5540701780.2,5540701780.2
2019-11-05,'000796,凯撒旅游,7.1,7.2,6.73,6.73,6.75,0.35,5.1852,1.1125,8933777,62687147.36,5701301831.8,5701301831.8
2019-11-04,'000796,凯撒旅游,6.75,7.0,6.5,6.59,6.51,0.24,3.6866,0.6425,5159428,35105028.61,5420251741.5,5420251741.5
2019-11-01,'000796,凯撒旅游,6.51,6.51,6.42,6.49,6.48,0.03,0.463,0.175,1405159,9088128.02,5227531679.58,5227531679.58
2019-10-31,'000796,凯撒旅游,6.48,6.56,6.32,6.38,6.32,0.16,2.5316,0.4073,3270361,21165326.88,5203441671.84,5203441671.84
2019-10-30,'000796,凯撒旅游,6.32,6.45,6.31,6.38,6.42,-0.1,-1.5576,0.1591,1277500,8114615.0,5074961630.56,5074961630.56
2019-10-29,'000796,凯撒旅游,6.42,6.45,6.32,6.45,6.45,-0.03,-0.4651,0.2381,1912214,12213732.1,5155261656.36,5155261656.36
2019-10-28,'000796,凯撒旅游,6.45,6.5,6.37,6.43,6.4,0.05,0.7813,0.2478,1989544,12801410.36,5179351664.1,5179351664.1
2019-10-25,'000796,凯撒旅游,6.4,6.42,6.29,6.35,6.28,0.12,1.9108,0.2309,1854419,11775352.95,5139201651.2,5139201651.2
2019-10-24,'000796,凯撒旅游,6.28,6.31,6.24,6.24,6.28,0.0,0.0,0.1189,954429,5990402.12,5042841620.24,5042841620.24
2019-10-23,'000796,凯撒旅游,6.28,6.33,6.23,6.33,6.3,-0.02,-0.3175,0.1742,1398600,8790349.0,5042841620.24,5042841620.24
2019-10-22,'000796,凯撒旅游,6.3,6.31,6.23,6.3,6.27,0.03,0.4785,0.1647,1322900,8314541.0,5058901625.4,5058901625.4
2019-10-21,'000796,凯撒旅游,6.27,6.36,6.2,6.36,6.36,-0.09,-1.4151,0.2209,1773757,11088207.93,5034811617.66,5034811617.66
2019-10-18,'000796,凯撒旅游,6.36,6.47,6.32,6.44,6.44,-0.08,-1.2422,0.2412,1937122,12387064.98,5107081640.88,5107081640.88
2019-10-17,'000796,凯撒旅游,6.44,6.59,6.4,6.57,6.57,-0.13,-1.9787,0.432,3469000,22388892.0,5171321661.52,5171321661.52
2019-10-16,'000796,凯撒旅游,6.57,6.68,6.55,6.66,6.64,-0.07,-1.0542,0.3242,2603425,17211216.76,5275711695.06,5275711695.06
2019-10-15,'000796,凯撒旅游,6.64,6.78,6.58,6.78,6.77,-0.13,-1.9202,0.3028,2431734,16171544.92,5331921713.12,5331921713.12
2019-10-14,'000796,凯撒旅游,6.77,6.83,6.73,6.75,6.71,0.06,0.8942,0.4562,3662982,24804770.12,5436311746.66,5436311746.66
2019-10-11,'000796,凯撒旅游,6.71,6.83,6.65,6.66,6.65,0.06,0.9023,0.5273,4233827,28531871.95,5388131731.18,5388131731.18
2019-10-10,'000796,凯撒旅游,6.65,6.78,6.58,6.7,6.72,-0.07,-1.0417,0.6739,5411400,36028294.92,5339951715.7,5339951715.7
2019-10-09,'000796,凯撒旅游,6.72,6.84,6.65,6.76,6.96,-0.24,-3.4483,0.6118,4912877,33172411.0,5396161733.76,5396161733.76
2019-10-08,'000796,凯撒旅游,6.96,7.33,6.59,7.31,7.32,-0.36,-4.918,1.3583,10907183,74567265.66,5588881795.68,5588881795.68
2019-09-30,'000796,凯撒旅游,7.32,7.59,7.26,7.53,7.5,-0.18,-2.4,0.8806,7071601,52341055.28,5877961888.56,5877961888.56
2019-09-27,'000796,凯撒旅游,7.5,7.5,7.11,7.38,7.38,0.12,1.626,1.3291,10672335,78131343.66,6022501935.0,6022501935.0
2019-09-26,'000796,凯撒旅游,7.38,7.75,7.3,7.4,7.27,0.11,1.5131,2.0615,16554197,123671218.53,5926141904.04,5926141904.04
2019-09-25,'000796,凯撒旅游,7.27,7.52,7.15,7.52,7.56,-0.29,-3.836,1.306,10486904,76548406.14,5837811875.66,5837811875.66
2019-09-24,'000796,凯撒旅游,7.56,7.56,7.15,7.26,7.2,0.36,5.0,2.0409,16388643,120743479.83,6070681950.48,6070681950.48
2019-09-23,'000796,凯撒旅游,7.2,7.47,7.12,7.47,7.48,-0.28,-3.7433,1.5784,12674705,91625463.06,5781601857.6,5781601857.6
2019-09-20,'000796,凯撒旅游,7.48,7.69,7.2,7.36,7.18,0.3,4.1783,2.9456,23652804,175516317.05,6006441929.84,6006441929.84
2019-09-19,'000796,凯撒旅游,7.18,7.18,6.55,6.58,6.53,0.65,9.9541,0.9895,7945870,55913755.04,5765541852.44,5765541852.44
2019-09-18,'000796,凯撒旅游,6.53,6.72,6.52,6.66,6.66,-0.13,-1.952,0.4746,3810900,25136729.18,5243591684.74,5243591684.74
2019-09-17,'000796,凯撒旅游,6.66,6.95,6.61,6.91,6.94,-0.28,-4.0346,0.5576,4477700,30181164.0,5347981718.28,5347981718.28
2019-09-16,'000796,凯撒旅游,6.94,7.01,6.73,6.99,7.12,-0.18,-2.5281,0.8165,6556645,45219449.56,5572821790.52,5572821790.52
2019-09-12,'000796,凯撒旅游,7.12,7.17,6.95,7.0,6.97,0.15,2.1521,0.6145,4934701,34941746.99,5717361836.96,5717361836.96
2019-09-11,'000796,凯撒旅游,6.97,7.03,6.95,6.96,6.95,0.02,0.2878,0.3252,2611100,18235051.0,5596911798.26,5596911798.26
2019-09-10,'000796,凯撒旅游,6.95,7.06,6.91,7.04,7.04,-0.09,-1.2784,0.4073,3270308,22746334.44,5580851793.1,5580851793.1
2019-09-09,'000796,凯撒旅游,7.04,7.09,6.97,7.04,7.0,0.04,0.5714,0.4552,3654957,25682564.77,5653121816.32,5653121816.32
2019-09-06,'000796,凯撒旅游,7.0,7.07,6.92,7.02,7.01,-0.01,-0.1427,0.5454,4379347,30603321.88,5621001806.0,5621001806.0
2019-09-05,'000796,凯撒旅游,7.01,7.2,7.01,7.1,7.14,-0.13,-1.8207,1.2146,9753235,69227698.1,5629031808.58,5629031808.58
2019-09-04,'000796,凯撒旅游,7.14,7.18,6.73,6.77,6.78,0.36,5.3097,0.8745,7022209,48726399.74,5733421842.12,5733421842.12
2019-09-03,'000796,凯撒旅游,6.78,6.84,6.56,6.58,6.58,0.2,3.0395,0.6096,4894841,32916131.11,5444341749.24,5444341749.24
2019-09-02,'000796,凯撒旅游,6.58,6.62,6.39,6.51,6.51,0.07,1.0753,0.4183,3358880,21925529.0,5283741697.64,5283741697.64
2019-08-30,'000796,凯撒旅游,6.51,6.68,6.4,6.68,6.63,-0.12,-1.81,0.4007,3217700,20995177.0,5227531679.58,5227531679.58
2019-08-29,'000796,凯撒旅游,6.63,6.84,6.58,6.65,6.57,0.06,0.9132,0.4254,3415732,22812695.42,5323891710.54,5323891710.54
2019-08-28,'000796,凯撒旅游,6.57,6.69,6.54,6.59,6.57,0.0,0.0,0.3319,2665535,17593032.35,5275711695.06,5275711695.06
2019-08-27,'000796,凯撒旅游,6.57,6.65,6.44,6.44,6.45,0.12,1.8605,0.4125,3312339,21797946.91,5275711695.06,5275711695.06
2019-08-26,'000796,凯撒旅游,6.45,6.53,6.3,6.34,6.53,-0.08,-1.2251,0.3696,2967801,19163774.46,5179351664.1,5179351664.1
2019-08-23,'000796,凯撒旅游,6.53,6.7,6.47,6.6,6.69,-0.16,-2.3916,0.5715,4589302,30168070.17,5243591684.74,5243591684.74
2019-08-22,'000796,凯撒旅游,6.69,6.69,6.36,6.36,6.35,0.34,5.3543,0.8892,7140051,46904061.86,5372071726.02,5372071726.02
2019-08-21,'000796,凯撒旅游,6.35,6.44,6.3,6.34,6.31,0.04,0.6339,0.3306,2654874,16947674.9,5099051638.3,5099051638.3
2019-08-20,'000796,凯撒旅游,6.31,6.41,6.28,6.28,6.28,0.03,0.4777,0.2345,1882786,11950642.24,5066931627.98,5066931627.98
2019-08-19,'000796,凯撒旅游,6.28,6.3,6.16,6.17,6.15,0.13,2.1138,0.279,2240370,14012526.96,5042841620.24,5042841620.24
2019-08-16,'000796,凯撒旅游,6.15,6.27,6.06,6.06,6.09,0.06,0.9852,0.2796,2244853,13842305.86,4938451586.7,4938451586.7
