日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-08-15,'000796,凯撒旅游,6.09,6.13,5.87,6.01,6.07,0.02,0.3295,0.262,2103753,12656575.26,4890271571.22,4890271571.22
2019-08-14,'000796,凯撒旅游,6.07,6.24,6.06,6.24,6.09,-0.02,-0.3284,0.2231,1791400,10951892.5,4874211566.06,4874211566.06
2019-08-13,'000796,凯撒旅游,6.09,6.12,6.01,6.08,6.1,-0.01,-0.1639,0.1163,934124,5665456.43,4890271571.22,4890271571.22
2019-08-12,'000796,凯撒旅游,6.1,6.1,5.99,6.05,6.06,0.04,0.6601,0.1272,1021094,6176326.59,4898301573.8,4898301573.8
2019-08-09,'000796,凯撒旅游,6.06,6.16,5.98,6.13,6.13,-0.07,-1.1419,0.2113,1697000,10275041.0,4866181563.48,4866181563.48
2019-08-08,'000796,凯撒旅游,6.13,6.19,6.08,6.18,6.12,0.01,0.1634,0.2197,1763900,10783124.0,4922391581.54,4922391581.54
2019-08-07,'000796,凯撒旅游,6.12,6.24,6.06,6.09,6.21,-0.09,-1.4493,0.312,2505539,15359516.73,4914361578.96,4914361578.96
2019-08-06,'000796,凯撒旅游,6.21,6.35,5.85,6.3,6.35,-0.14,-2.2047,0.6718,5394466,32744451.89,4986631602.18,4986631602.18
2019-08-05,'000796,凯撒旅游,6.35,6.53,6.33,6.48,6.5,-0.15,-2.3077,0.2431,1951935,12543111.73,5099051638.3,5099051638.3
2019-08-02,'000796,凯撒旅游,6.5,6.52,6.38,6.5,6.58,-0.08,-1.2158,0.283,2272154,14633108.13,5219501677.0,5219501677.0
2019-08-01,'000796,凯撒旅游,6.58,6.73,6.57,6.62,6.65,-0.07,-1.0526,0.2067,1659990,11000907.65,5283741697.64,5283741697.64
2019-07-31,'000796,凯撒旅游,6.65,6.7,6.58,6.7,6.71,-0.06,-0.8942,0.1796,1442366,9591156.34,5339951715.7,5339951715.7
2019-07-30,'000796,凯撒旅游,6.71,6.76,6.59,6.65,6.62,0.09,1.3595,0.2445,1963300,13172568.0,5388131731.18,5388131731.18
2019-07-29,'000796,凯撒旅游,6.62,6.79,6.6,6.67,6.69,-0.07,-1.0463,0.1819,1460500,9709494.0,5315861707.96,5315861707.96
2019-07-26,'000796,凯撒旅游,6.69,6.71,6.55,6.67,6.63,0.06,0.905,0.2318,1861100,12407030.0,5372071726.02,5372071726.02
2019-07-25,'000796,凯撒旅游,6.63,6.67,6.52,6.55,6.58,0.05,0.7599,0.2225,1786598,11843031.92,5323891710.54,5323891710.54
2019-07-24,'000796,凯撒旅游,6.58,6.65,6.44,6.58,6.47,0.11,1.7002,0.328,2633602,17384949.19,5283741697.64,5283741697.64
2019-07-23,'000796,凯撒旅游,6.47,6.49,6.34,6.34,6.33,0.14,2.2117,0.26,2088106,13436462.6,5195411669.26,5195411669.26
2019-07-22,'000796,凯撒旅游,6.33,6.6,6.31,6.56,6.55,-0.22,-3.3588,0.3469,2785547,17755996.64,5082991633.14,5082991633.14
2019-07-19,'000796,凯撒旅游,6.55,6.73,6.54,6.55,6.55,0.0,0.0,0.2813,2258868,14918358.1,5259651689.9,5259651689.9
2019-07-18,'000796,凯撒旅游,6.55,6.75,6.55,6.75,6.76,-0.21,-3.1065,0.3022,2426800,16031899.0,5259651689.9,5259651689.9
2019-07-17,'000796,凯撒旅游,6.76,6.88,6.73,6.88,6.81,-0.05,-0.7342,0.2312,1856800,12566922.0,5428281744.08,5428281744.08
2019-07-16,'000796,凯撒旅游,6.81,6.88,6.78,6.83,6.82,-0.01,-0.1466,0.1955,1570181,10721496.4,5468431756.98,5468431756.98
2019-07-15,'000796,凯撒旅游,6.82,6.88,6.61,6.78,6.78,0.04,0.59,0.2193,1760854,11929554.74,5476461759.56,5476461759.56
2019-07-12,'000796,凯撒旅游,6.78,6.85,6.68,6.7,6.71,0.07,1.0432,0.1779,1428330,9704420.4,5444341749.24,5444341749.24
2019-07-11,'000796,凯撒旅游,6.71,6.83,6.68,6.68,6.68,0.03,0.4491,0.172,1380800,9344112.0,5388131731.18,5388131731.18
2019-07-10,'000796,凯撒旅游,6.68,6.83,6.66,6.73,6.73,-0.05,-0.7429,0.16,1284400,8646159.0,5364041723.44,5364041723.44
2019-07-09,'000796,凯撒旅游,6.73,6.75,6.6,6.6,6.7,0.03,0.4478,0.1568,1258985,8417583.2,5404191736.34,5404191736.34
2019-07-08,'000796,凯撒旅游,6.7,7.0,6.63,7.0,7.0,-0.3,-4.2857,0.4245,3408572,22981594.8,5380101728.6,5380101728.6
2019-07-05,'000796,凯撒旅游,7.0,7.11,6.87,7.11,7.13,-0.13,-1.8233,0.5874,4716713,32923307.48,5621001806.0,5621001806.0
2019-07-04,'000796,凯撒旅游,7.13,7.15,6.99,7.11,7.07,0.06,0.8487,0.3344,2685540,19005852.7,5725391839.54,5725391839.54
2019-07-03,'000796,凯撒旅游,7.07,7.21,7.05,7.16,7.22,-0.15,-2.0776,0.3111,2498199,17735916.45,5677211824.06,5677211824.06
2019-07-02,'000796,凯撒旅游,7.22,7.28,7.14,7.19,7.22,0.0,0.0,0.3228,2592200,18681436.59,5797661862.76,5797661862.76
2019-07-01,'000796,凯撒旅游,7.22,7.23,7.06,7.08,6.94,0.28,4.0346,0.5982,4803904,34317327.49,5797661862.76,5797661862.76
2019-06-28,'000796,凯撒旅游,6.94,7.08,6.86,7.08,7.05,-0.11,-1.5603,0.3077,2470441,17118831.08,5572821790.52,5572821790.52
2019-06-27,'000796,凯撒旅游,7.05,7.16,7.03,7.09,7.09,-0.04,-0.5642,0.3208,2575789,18266566.83,5661151818.9,5661151818.9
2019-06-26,'000796,凯撒旅游,7.09,7.12,6.93,7.02,7.09,0.0,0.0,0.2904,2332088,16454470.13,5693271829.22,5693271829.22
2019-06-25,'000796,凯撒旅游,7.09,7.16,6.96,7.1,7.09,0.0,0.0,0.3686,2960234,20887616.68,5693271829.22,5693271829.22
2019-06-24,'000796,凯撒旅游,7.09,7.26,7.07,7.23,7.23,-0.14,-1.9364,0.4361,3501911,25025197.79,5693271829.22,5693271829.22
2019-06-21,'000796,凯撒旅游,7.23,7.4,7.1,7.23,7.22,0.01,0.1385,0.6456,5184441,37534617.39,5805691865.34,5805691865.34
2019-06-20,'000796,凯撒旅游,7.22,7.24,6.98,7.01,7.02,0.2,2.849,0.5505,4420368,31596202.89,5797661862.76,5797661862.76
2019-06-19,'000796,凯撒旅游,7.02,7.12,6.99,7.0,6.88,0.14,2.0349,0.5145,4131345,29136049.3,5637061811.16,5637061811.16
2019-06-18,'000796,凯撒旅游,6.88,6.92,6.75,6.88,6.86,0.02,0.2915,0.4878,3917407,26772348.32,5524641775.04,5524641775.04
2019-06-17,'000796,凯撒旅游,6.86,6.99,6.81,6.88,6.9,-0.04,-0.5797,0.2501,2008300,13823760.0,5508581769.88,5508581769.88
2019-06-14,'000796,凯撒旅游,6.9,7.22,6.9,7.1,7.09,-0.19,-2.6798,0.4884,3922001,27642030.12,5540701780.2,5540701780.2
2019-06-13,'000796,凯撒旅游,7.09,7.16,6.93,7.16,7.09,0.0,0.0,0.5929,4760803,33510498.66,5693271829.22,5693271829.22
2019-06-12,'000796,凯撒旅游,7.09,7.6,7.03,7.42,7.24,-0.15,-2.0718,1.1396,9150848,66455647.75,5693271829.22,5693271829.22
2019-06-11,'000796,凯撒旅游,7.24,7.29,6.62,6.63,6.63,0.61,9.2006,1.1996,9632725,68315092.02,5813721867.92,5813721867.92
2019-06-10,'000796,凯撒旅游,6.63,6.71,6.46,6.54,6.7,-0.07,-1.0448,0.5923,4755914,31293977.31,5323891710.54,5323891710.54
2019-06-06,'000796,凯撒旅游,6.7,7.11,6.38,7.09,7.09,-0.39,-5.5007,1.1733,9421503,61969785.79,5380101728.6,5380101728.6
2019-06-05,'000796,凯撒旅游,7.09,7.25,7.09,7.16,7.11,-0.02,-0.2813,0.5598,4495300,32168545.01,5693271829.22,5693271829.22
2019-06-04,'000796,凯撒旅游,7.11,7.38,7.02,7.35,7.52,-0.41,-5.4521,0.4613,3704072,26568527.2,5709331834.38,5709331834.38
2019-06-03,'000796,凯撒旅游,7.52,7.76,7.32,7.6,7.61,-0.09,-1.1827,0.5095,4091460,30809578.82,6038561940.16,6038561940.16
2019-05-31,'000796,凯撒旅游,7.61,7.79,7.56,7.78,7.74,-0.13,-1.6796,0.3959,3178768,24354032.0,6110831963.38,6110831963.38
2019-05-30,'000796,凯撒旅游,7.74,7.83,7.68,7.75,7.75,-0.01,-0.129,0.3244,2604800,20167130.0,6215221996.92,6215221996.92
2019-05-29,'000796,凯撒旅游,7.75,7.9,7.64,7.77,7.8,-0.05,-0.641,0.333,2674174,20792190.98,6223251999.5,6223251999.5
2019-05-28,'000796,凯撒旅游,7.8,8.03,7.77,7.97,8.0,-0.2,-2.5,0.4189,3363427,26528587.26,6263402012.4,6263402012.4
2019-05-27,'000796,凯撒旅游,8.0,8.07,7.73,7.97,7.98,0.02,0.2506,0.4766,3826921,30333080.02,6424002064.0,6424002064.0
2019-05-24,'000796,凯撒旅游,7.98,8.12,7.82,7.99,8.02,-0.04,-0.4988,0.2988,2399304,19022087.76,6407942058.84,6407942058.84
2019-05-23,'000796,凯撒旅游,8.02,8.25,7.9,8.17,8.18,-0.16,-1.956,0.6898,5539391,44637956.34,6440062069.16,6440062069.16
2019-05-22,'000796,凯撒旅游,8.18,8.36,7.64,7.7,7.72,0.46,5.9585,1.08,8672331,70229861.62,6568542110.44,6568542110.44
2019-05-21,'000796,凯撒旅游,7.72,7.72,7.13,7.25,7.27,0.45,6.1898,0.7998,6422184,48363923.89,6199161991.76,6199161991.76
2019-05-20,'000796,凯撒旅游,7.27,7.42,7.06,7.42,7.41,-0.14,-1.8893,0.4327,3474487,24907759.93,5837811875.66,5837811875.66
2019-05-17,'000796,凯撒旅游,7.41,7.69,7.25,7.66,7.62,-0.21,-2.7559,0.594,4769974,35236008.48,5950231911.78,5950231911.78
2019-05-16,'000796,凯撒旅游,7.62,7.66,7.48,7.6,7.6,0.02,0.2632,0.4181,3357396,25455938.35,6118861965.96,6118861965.96
2019-05-15,'000796,凯撒旅游,7.6,7.74,7.44,7.46,7.39,0.21,2.8417,0.6394,5134448,38964316.69,6102801960.8,6102801960.8
2019-05-14,'000796,凯撒旅游,7.39,7.51,7.34,7.41,7.55,-0.16,-2.1192,0.3442,2764300,20515376.74,5934171906.62,5934171906.62
2019-05-13,'000796,凯撒旅游,7.55,7.59,7.37,7.53,7.6,-0.05,-0.6579,0.4799,3853753,28877956.18,6062651947.9,6062651947.9
2019-05-10,'000796,凯撒旅游,7.6,7.64,7.21,7.5,7.37,0.23,3.1208,0.7244,5817093,43593071.47,6102801960.8,6102801960.8
2019-05-09,'000796,凯撒旅游,7.37,7.49,7.32,7.43,7.46,-0.09,-1.2064,0.3511,2819585,20882440.09,5918111901.46,5918111901.46
2019-05-08,'000796,凯撒旅游,7.46,7.64,7.15,7.31,7.51,-0.05,-0.6658,0.5253,4218416,31359505.47,5990381924.68,5990381924.68
2019-05-07,'000796,凯撒旅游,7.51,7.68,7.24,7.58,7.58,-0.07,-0.9235,0.7049,5660600,42326348.79,6030531937.58,6030531937.58
2019-05-06,'000796,凯撒旅游,7.58,8.4,7.58,7.6,8.42,-0.84,-9.9762,1.035,8310702,64190061.83,6086741955.64,6086741955.64
2019-04-30,'000796,凯撒旅游,8.42,8.6,8.31,8.36,8.45,-0.03,-0.355,0.7511,6031610,50946273.22,6761262172.36,6761262172.36
2019-04-29,'000796,凯撒旅游,8.45,9.28,8.33,9.05,9.05,-0.6,-6.6298,1.261,10126095,87664577.76,6785352180.1,6785352180.1
2019-04-26,'000796,凯撒旅游,9.05,9.49,8.83,9.32,9.31,-0.26,-2.7927,0.8342,6698866,61325094.05,7267152334.9,7267152334.9
2019-04-25,'000796,凯撒旅游,9.31,9.86,9.26,9.69,9.7,-0.39,-4.0206,0.7957,6389215,61305446.39,7475932401.98,7475932401.98
2019-04-24,'000796,凯撒旅游,9.7,9.78,9.53,9.71,9.58,0.12,1.2526,0.4963,3985104,38525984.72,7789102502.6,7789102502.6
2019-04-23,'000796,凯撒旅游,9.58,10.01,9.55,10.0,10.03,-0.45,-4.4865,0.8286,6653497,64759185.85,7692742471.64,7692742471.64
2019-04-22,'000796,凯撒旅游,10.03,10.18,9.8,10.04,9.98,0.05,0.501,0.8187,6574320,65648508.44,8054092587.74,8054092587.74
2019-04-19,'000796,凯撒旅游,9.98,10.14,9.7,10.1,10.15,-0.17,-1.6749,0.9821,7886273,78217814.44,8013942574.84,8013942574.84
2019-04-18,'000796,凯撒旅游,10.15,10.58,10.09,10.4,10.4,-0.25,-2.4038,0.9979,8013081,82400873.51,8150452618.7,8150452618.7
2019-04-17,'000796,凯撒旅游,10.4,10.49,10.06,10.15,10.16,0.24,2.3622,1.2424,9976315,102695895.14,8351202683.2,8351202683.2
2019-04-16,'000796,凯撒旅游,10.16,10.2,9.61,9.77,9.86,0.3,3.0426,0.9301,7468509,74693546.57,8158482621.28,8158482621.28
2019-04-15,'000796,凯撒旅游,9.86,10.3,9.83,9.99,9.83,0.03,0.3052,0.9471,7605228,76486895.44,7917582543.88,7917582543.88
2019-04-12,'000796,凯撒旅游,9.83,9.98,9.62,9.7,9.7,0.13,1.3402,0.7909,6350603,62253380.13,7893492536.14,7893492536.14
2019-04-11,'000796,凯撒旅游,9.7,9.96,9.65,9.95,9.95,-0.25,-2.5126,0.9791,7862406,77079975.24,7789102502.6,7789102502.6
2019-04-10,'000796,凯撒旅游,9.95,10.21,9.88,10.08,10.24,-0.29,-2.832,1.4567,11697011,116951793.97,7989852567.1,7989852567.1
2019-04-09,'000796,凯撒旅游,10.24,10.52,10.14,10.41,10.61,-0.37,-3.4873,1.5816,12700296,131162662.66,8222722641.92,8222722641.92
2019-04-08,'000796,凯撒旅游,10.61,10.99,9.74,10.0,10.01,0.6,5.994,3.0287,24320203,252074166.99,8519832737.38,8519832737.38
2019-04-04,'000796,凯撒旅游,10.01,10.01,9.1,9.17,9.1,0.91,10.0,3.0818,24746996,239206079.42,8038032582.58,8038032582.58
2019-04-03,'000796,凯撒旅游,9.1,9.18,8.94,9.16,9.15,-0.05,-0.5464,1.384,11113288,100664976.19,7307302347.8,7307302347.8
2019-04-02,'000796,凯撒旅游,9.15,9.16,8.61,8.7,8.69,0.46,5.2934,2.2413,17997406,161003820.54,7347452360.7,7347452360.7
2019-04-01,'000796,凯撒旅游,8.69,8.85,8.57,8.76,8.4,0.29,3.4524,1.5666,12580048,109149276.17,6978072242.02,6978072242.02
2019-03-29,'000796,凯撒旅游,8.4,8.4,8.01,8.22,8.14,0.26,3.1941,0.9472,7606354,62834728.62,6745202167.2,6745202167.2
2019-03-28,'000796,凯撒旅游,8.14,8.37,8.12,8.3,8.26,-0.12,-1.4528,1.0953,8795565,72533193.46,6536422100.12,6536422100.12
2019-03-27,'000796,凯撒旅游,8.26,8.59,8.02,8.5,8.42,-0.16,-1.9002,1.3698,10999296,91539404.24,6632782131.08,6632782131.08
2019-03-26,'000796,凯撒旅游,8.42,8.92,8.3,8.81,8.91,-0.49,-5.4994,1.794,14405660,122826355.88,6761262172.36,6761262172.36
2019-03-25,'000796,凯撒旅游,8.91,9.08,8.85,8.98,9.27,-0.36,-3.8835,1.9048,15295505,136686149.5,7154732298.78,7154732298.78
2019-03-22,'000796,凯撒旅游,9.27,9.6,8.66,8.85,8.97,0.3,3.3445,2.6553,21321845,195396720.3,7443812391.66,7443812391.66
2019-03-21,'000796,凯撒旅游,8.97,9.43,8.45,8.6,8.81,0.16,1.8161,3.357,26956903,241386054.62,7202912314.26,7202912314.26
2019-03-20,'000796,凯撒旅游,8.81,8.81,7.99,8.0,8.01,0.8,9.9875,2.3877,19173200,160270445.07,7074432272.98,7074432272.98
2019-03-19,'000796,凯撒旅游,8.01,8.29,7.92,8.2,8.11,-0.1,-1.233,0.8239,6616287,53454998.71,6432032066.58,6432032066.58
2019-03-18,'000796,凯撒旅游,8.11,8.11,7.88,7.95,7.82,0.29,3.7084,0.8835,7094384,56855087.52,6512332092.38,6512332092.38
2019-03-15,'000796,凯撒旅游,7.82,8.11,7.76,7.93,7.87,-0.05,-0.6353,0.7951,6384755,50705960.5,6279462017.56,6279462017.56
2019-03-14,'000796,凯撒旅游,7.87,8.12,7.76,8.02,8.08,-0.21,-2.599,0.7114,5712920,45138026.02,6319612030.46,6319612030.46
2019-03-13,'000796,凯撒旅游,8.08,8.4,8.02,8.15,8.13,-0.05,-0.615,1.067,8567779,70308577.1,6488242084.64,6488242084.64
2019-03-12,'000796,凯撒旅游,8.13,8.33,7.99,8.04,8.02,0.11,1.3716,1.2598,10116374,82372076.03,6528392097.54,6528392097.54
2019-03-11,'000796,凯撒旅游,8.02,8.03,7.76,7.76,7.76,0.26,3.3505,0.8893,7141201,56472459.05,6440062069.16,6440062069.16
2019-03-08,'000796,凯撒旅游,7.76,8.14,7.75,8.13,8.25,-0.49,-5.9394,1.2112,9725992,77293261.17,6231282002.08,6231282002.08
2019-03-07,'000796,凯撒旅游,8.25,8.49,8.11,8.16,8.26,-0.01,-0.1211,1.569,12598704,104434668.53,6624752128.5,6624752128.5
2019-03-06,'000796,凯撒旅游,8.26,8.27,7.9,8.03,7.9,0.36,4.557,1.9076,15318189,124138192.15,6632782131.08,6632782131.08
2019-03-05,'000796,凯撒旅游,7.9,7.9,7.66,7.75,7.89,0.01,0.1267,1.1795,9471328,73433245.49,6343702038.2,6343702038.2
2019-03-04,'000796,凯撒旅游,7.89,8.03,7.8,7.86,7.91,-0.02,-0.2528,1.7466,14025065,110696537.4,6335672035.62,6335672035.62
2019-03-01,'000796,凯撒旅游,7.91,7.98,7.56,7.69,7.68,0.23,2.9948,0.7863,6314061,48992163.25,6351732040.78,6351732040.78
2019-02-28,'000796,凯撒旅游,7.68,7.88,7.6,7.88,7.87,-0.19,-2.4142,0.7726,6204144,47791443.5,6167041981.44,6167041981.44
2019-02-27,'000796,凯撒旅游,7.87,8.16,7.57,7.62,7.57,0.3,3.963,1.6978,13633259,106970484.6,6319612030.46,6319612030.46
2019-02-26,'000796,凯撒旅游,7.57,7.88,7.31,7.42,7.44,0.13,1.7473,1.3861,11130617,84373362.3,6078711953.06,6078711953.06
2019-02-25,'000796,凯撒旅游,7.44,7.59,7.02,7.02,6.98,0.46,6.5903,1.2438,9987902,73121608.07,5974321919.52,5974321919.52
2019-02-22,'000796,凯撒旅游,6.98,7.03,6.83,6.9,6.92,0.06,0.8671,0.4457,3578573,24780549.59,5604941800.84,5604941800.84
2019-02-21,'000796,凯撒旅游,6.92,7.09,6.88,7.01,7.01,-0.09,-1.2839,0.541,4344597,30294388.28,5556761785.36,5556761785.36
2019-02-20,'000796,凯撒旅游,7.01,7.05,6.89,6.91,6.9,0.11,1.5942,0.5759,4624779,32370025.26,5629031808.58,5629031808.58
2019-02-19,'000796,凯撒旅游,6.9,7.03,6.82,6.97,6.92,-0.02,-0.289,0.4726,3795145,26227592.37,5540701780.2,5540701780.2
2019-02-18,'000796,凯撒旅游,6.92,6.98,6.62,6.64,6.6,0.32,4.8485,0.6781,5445398,37018391.73,5556761785.36,5556761785.36
2019-02-15,'000796,凯撒旅游,6.6,6.67,6.51,6.6,6.61,-0.01,-0.1513,0.2927,2350319,15483470.05,5299801702.8,5299801702.8
2019-02-14,'000796,凯撒旅游,6.61,6.77,6.5,6.52,6.53,0.08,1.2251,0.4932,3960657,26302369.69,5307831705.38,5307831705.38
2019-02-13,'000796,凯撒旅游,6.53,6.58,6.4,6.46,6.46,0.07,1.0836,0.3784,3038919,19769289.54,5243591684.74,5243591684.74
2019-02-12,'000796,凯撒旅游,6.46,6.5,6.35,6.35,6.35,0.11,1.7323,0.3566,2863260,18417961.78,5187381666.68,5187381666.68
2019-02-11,'000796,凯撒旅游,6.35,6.37,6.23,6.23,6.21,0.14,2.2544,0.3553,2853234,18039658.56,5099051638.3,5099051638.3
2019-02-01,'000796,凯撒旅游,6.21,6.23,6.04,6.05,6.03,0.18,2.9851,0.3008,2415363,14834520.21,4986631602.18,4986631602.18
2019-01-31,'000796,凯撒旅游,6.03,6.24,6.02,6.24,6.35,-0.32,-5.0394,0.5473,4394770,26822387.02,4842091555.74,4842091555.74
2019-01-30,'000796,凯撒旅游,6.35,6.71,6.3,6.71,7.0,-0.65,-9.2857,1.2261,9845508,62968950.45,5099051638.3,5099051638.3
2019-01-29,'000796,凯撒旅游,7.0,7.26,6.79,7.25,6.6,0.4,6.0606,1.2863,10329011,72767779.41,5621001806.0,5621001806.0
2019-01-28,'000796,凯撒旅游,6.6,6.68,6.47,6.47,6.48,0.12,1.8519,0.3457,2776005,18294434.0,5299801702.8,5299801702.8
2019-01-25,'000796,凯撒旅游,6.48,6.77,6.45,6.77,6.75,-0.27,-4.0,0.4649,3733520,24554415.4,5203441671.84,5203441671.84
2019-01-24,'000796,凯撒旅游,6.75,6.84,6.71,6.84,6.76,-0.01,-0.1479,0.4095,3288683,22225489.38,5420251741.5,5420251741.5
2019-01-23,'000796,凯撒旅游,6.76,6.97,6.72,6.92,6.94,-0.18,-2.5937,0.4155,3336182,22780527.02,5428281744.08,5428281744.08
2019-01-22,'000796,凯撒旅游,6.94,7.09,6.91,6.95,6.95,-0.01,-0.1439,0.3562,2859892,19998919.46,5572821790.52,5572821790.52
2019-01-21,'000796,凯撒旅游,6.95,7.03,6.89,6.92,6.9,0.05,0.7246,0.4008,3218406,22392312.56,5580851793.1,5580851793.1
2019-01-18,'000796,凯撒旅游,6.9,7.18,6.8,6.85,6.85,0.05,0.7299,0.6399,5138176,35598556.06,5540701780.2,5540701780.2
2019-01-17,'000796,凯撒旅游,6.85,7.26,6.8,7.0,6.97,-0.12,-1.7217,0.5147,4133301,28990207.25,5500551767.3,5500551767.3
2019-01-16,'000796,凯撒旅游,6.97,7.05,6.94,7.0,7.0,-0.03,-0.4286,0.2136,1715543,11978305.53,5596911798.26,5596911798.26
2019-01-15,'000796,凯撒旅游,7.0,7.01,6.9,6.9,6.86,0.14,2.0408,0.2453,1969545,13720730.02,5621001806.0,5621001806.0
2019-01-14,'000796,凯撒旅游,6.86,7.06,6.86,6.93,6.94,-0.08,-1.1527,0.2532,2033220,14122979.2,5508581769.88,5508581769.88
2019-01-11,'000796,凯撒旅游,6.94,7.0,6.8,6.85,6.82,0.12,1.7595,0.2718,2182712,15078715.94,5572821790.52,5572821790.52
2019-01-10,'000796,凯撒旅游,6.82,6.92,6.72,6.73,6.78,0.04,0.59,0.2176,1747511,11982433.24,5476461759.56,5476461759.56
2019-01-09,'000796,凯撒旅游,6.78,6.93,6.75,6.79,6.79,-0.01,-0.1473,0.1941,1558591,10700706.95,5444341749.24,5444341749.24
2019-01-08,'000796,凯撒旅游,6.79,6.93,6.77,6.84,6.94,-0.15,-2.1614,0.2245,1803020,12307501.55,5452371751.82,5452371751.82
2019-01-07,'000796,凯撒旅游,6.94,6.94,6.7,6.7,6.67,0.27,4.048,0.3291,2643055,18120707.72,5572821790.52,5572821790.52
2019-01-04,'000796,凯撒旅游,6.67,6.69,6.37,6.52,6.56,0.11,1.6768,0.2158,1732510,11392763.14,5356011720.86,5356011720.86
2019-01-03,'000796,凯撒旅游,6.56,6.76,6.55,6.57,6.53,0.03,0.4594,0.1754,1408191,9368754.33,5267681692.48,5267681692.48
2019-01-02,'000796,凯撒旅游,6.53,6.74,6.53,6.65,6.64,-0.11,-1.6566,0.1605,1288820,8552564.4,5243591684.74,5243591684.74
